Open,High,Low,Close,Volume,Market Cap
207.40,208.47,201.74,203.35,1365860000,20875341345
210.22,211.13,205.93,207.08,1444130000,21254117736
209.63,212.17,207.98,210.12,1532280000,21561538445
195.27,222.12,194.16,209.70,2865830000,21514574462
199.69,201.83,195.24,195.72,1169260000,20075397007
196.36,201.28,196.36,199.84,1167610000,20494529773
188.71,199.40,188.71,196.73,1487900000,20171157774
225.61,225.61,189.28,189.50,2167620000,19426181717
227.62,227.71,224.50,225.77,1384040000,23139713070
229.71,230.16,226.40,227.98,1405130000,23361891401
226.51,230.76,224.56,229.25,1470740000,23487673000
225.44,226.37,223.00,226.12,1470480000,23161767973
227.55,227.93,224.25,225.12,1505070000,23054817089
222.27,228.32,220.96,227.60,1547330000,23304234601
220.45,226.15,220.09,222.22,1479500000,22748580859
226.41,226.46,213.97,220.49,1683930000,22567089086
231.10,231.17,225.84,227.18,1542080000,23247403474
233.22,234.15,226.94,230.77,1597500000,23609728018
231.33,236.99,228.44,232.85,1765560000,23817805502
221.71,234.01,216.08,231.63,2208720000,23688983896
229.04,231.75,218.67,222.40,2018120000,22740233568
215.44,230.61,212.65,228.49,2030320000,23358464739
218.65,221.44,209.11,215.85,1756100000,22061164303
228.33,228.33,206.49,218.50,2120360000,22328327983
244.84,245.11,227.49,228.73,1748740000,23368514475
240.99,247.46,237.86,244.33,1693470000,24957339670
247.34,251.20,233.81,240.48,1921820000,24559189741
225.25,248.39,221.57,246.58,2836200000,25177561991
210.29,224.82,207.79,224.59,1782070000,22927300808
209.47,213.87,201.66,209.97,1733330000,21430323331
197.09,213.36,195.93,209.97,1800640000,21426628309
221.58,224.26,195.31,197.88,2019910000,20187902505
222.80,222.80,211.12,220.59,1502260000,22500748646
209.81,226.60,209.61,223.07,1670490000,22749647321
212.67,222.79,204.87,211.75,2232190000,21590366996
183.68,214.00,183.68,211.35,2330720000,21545775837
185.42,185.59,170.26,183.33,1874850000,18685319378
198.18,198.51,180.60,185.07,1568900000,18858381966
197.85,201.88,189.58,197.08,1502960000,20078523984
198.38,207.67,188.31,196.92,1585980000,20058708800
217.91,220.37,193.26,197.95,1517200000,20159309964
229.53,233.90,217.07,217.20,1678260000,22115522904
231.65,231.75,218.12,230.22,2097310000,23435751842
286.05,288.16,232.33,232.33,2390390000,23646371777
289.30,291.58,284.25,285.72,1554870000,29074743101
295.18,295.59,287.43,289.26,1394490000,29428616901
295.45,298.69,290.93,294.37,1321050000,29942718225
283.50,301.14,283.50,295.34,1546630000,30035327410
284.12,284.55,278.51,283.00,1411910000,28774922508
289.75,291.24,275.21,284.11,1513100000,28881058148
296.16,297.07,287.29,289.31,1474460000,29404459725
286.65,297.40,283.57,296.50,1513350000,30128902937
275.35,285.60,273.65,285.60,1406790000,29015874948
279.52,279.52,272.44,275.20,1206650000,27953028997
283.28,283.51,278.47,279.65,1208360000,28399212923
278.11,283.30,273.86,282.97,1450170000,28730705349
271.75,279.55,271.09,277.10,1271160000,28129662664
281.97,297.49,265.00,271.34,1507660000,27539119679
273.33,285.97,273.33,281.94,1164120000,28609531323
301.38,304.37,273.51,274.31,1413790000,27829775231
295.67,307.10,291.33,300.83,1447910000,30514025774
316.79,320.45,286.55,295.81,1764020000,29998584852
287.68,316.17,287.35,315.73,1995460000,32011921283
282.74,298.48,280.93,288.05,1552970000,29199228646
280.39,303.59,280.12,282.36,1878150000,28617473116
286.37,286.37,254.65,278.93,2137850000,28263969132
320.21,323.55,284.93,286.50,1751190000,29024490503
320.82,328.59,318.60,319.57,1625420000,32368768332
334.26,334.26,308.49,322.11,1790370000,32619681420
365.78,367.05,329.59,334.18,1699400000,33834485092
356.97,370.95,353.61,365.59,1616610000,37007391031
379.89,380.67,353.73,356.61,2016080000,36091566801
406.80,411.40,376.08,380.21,1828350000,38472420233
410.57,414.54,403.31,406.66,1384880000,41139790462
407.35,413.72,402.43,410.52,1396820000,41521715110
418.24,420.19,403.78,407.25,1466540000,41183215694
412.57,420.55,399.91,418.26,1722340000,42287977978
420.81,425.03,410.31,412.62,1569300000,41709183608
433.87,435.46,410.46,420.75,1888060000,42521937218
457.25,457.25,430.44,433.87,1820680000,43839034237
466.83,467.95,448.64,457.08,2141590000,46175217427
466.92,470.36,462.71,466.67,1631910016,47133881666
469.68,471.59,462.99,466.90,1531890048,47147853886
464.01,473.22,458.29,469.67,1734259968,47417755376
472.33,483.70,461.42,464.04,1621560064,46839932193
479.91,482.87,466.47,472.49,1930780032,47683830874
451.14,481.14,450.57,479.37,2287520000,48368209917
459.44,469.77,449.73,450.85,1596999936,45481301491
462.44,470.90,458.12,459.66,1338589952,46360029757
450.68,468.08,445.78,462.44,1504310016,46630720739
469.31,469.31,443.69,450.70,1821350016,45437819522
480.63,483.24,465.14,469.62,2068739968,47335899963
500.84,513.43,474.36,480.51,2371559936,48424155624
480.08,508.78,468.92,501.00,2288100096,50478766285
450.42,480.66,446.80,480.66,1858680064,48419026521
435.88,454.00,433.92,449.85,1350160000,45306414380
434.51,439.43,431.47,436.09,1235820032,43911193561
430.74,442.36,430.74,434.03,1489670016,43694988769
446.50,446.50,422.81,430.07,1495440000,43288294177
434.52,447.32,429.51,446.52,1422470016,44934271235
476.16,478.32,433.96,434.42,1789069952,43708241775
488.88,490.85,475.17,476.68,1533799936,47950212027
492.07,503.20,488.42,489.12,1344560000,49191161178
474.06,491.66,466.84,491.66,1358360064,49436674025
474.36,479.65,457.61,474.01,1627609984,47652424064
467.29,483.23,464.63,474.41,1828610048,47682968020
464.15,481.44,455.18,467.32,1549769984,46960391871
475.39,483.85,462.58,464.20,1683939968,46637067239
453.82,479.13,447.11,475.35,1625789952,47747743959
455.24,457.14,446.39,453.92,1511730048,45585861718
436.21,458.80,436.21,455.18,1475939968,45703302056
422.59,441.79,407.95,436.01,1564499968,43769409548
442.29,443.62,419.68,422.36,1360790016,42391125054
432.24,444.24,424.84,442.36,1368940032,44389430889
460.73,461.21,432.77,432.77,1356560000,43417898248
455.94,470.34,448.90,460.31,4007950080,46171165114
474.77,475.36,426.47,457.67,2490579968,45897156207
466.27,479.13,462.39,474.52,1651379968,47577076102
527.19,527.19,456.88,465.82,2226030080,46694859628
536.45,543.72,524.26,527.37,1462070016,52853921455
538.51,541.02,519.37,536.27,1596290048,53735032875
519.02,542.35,516.31,537.96,1726569984,53893191559
499.38,521.80,494.07,518.89,1513869952,51972519171
499.46,507.64,498.65,500.45,1264870016,50114921288
490.41,503.22,488.85,499.64,1314109952,50024018701
520.48,521.30,487.47,491.00,1808269952,49149084090
478.38,523.54,467.47,519.74,2458650112,52015066663
498.02,501.90,459.00,477.49,2080130048,47777150787
532.71,538.96,491.23,496.84,1932760064,49702985162
524.86,536.86,515.27,533.28,1982119936,53337466294
594.34,594.34,511.89,526.48,2234880000,52645885461
600.91,608.58,597.56,597.56,1519309952,59741701633
605.44,608.81,595.59,601.08,1637779968,60080608858
607.69,616.14,601.69,605.19,1880140032,60478879395
610.26,611.64,596.40,607.12,1756530048,60659842641
593.41,611.33,580.98,609.30,1844269952,60864980395
619.44,623.43,583.75,592.98,1903430016,59222873880
591.26,624.51,591.26,618.33,1832550016,61740821846
580.43,597.08,577.32,591.81,1880390016,59080880117
578.67,589.09,567.66,580.04,1945890048,57894350583
558.50,585.54,557.07,577.65,1985040000,57643138807
566.83,583.14,545.43,559.59,2053970048,55829809817
516.15,572.26,516.15,565.39,2330820096,56396587656
573.04,576.05,512.55,516.04,2356900096,51463146627
588.52,590.33,562.87,572.67,1788790016,57099072056
587.43,606.17,583.51,587.28,1694300032,58544016481
602.14,617.19,575.62,586.73,2110919936,58477440268
584.54,610.82,557.21,601.76,2791099904,59962094302
646.67,651.64,572.95,583.59,2995429888,58139666822
700.18,700.98,644.03,647.74,2230469888,64517663406
717.19,719.28,692.49,699.22,2005170048,69631032596
697.92,723.75,692.67,715.37,2156910080,71224213260
695.07,715.58,686.79,696.53,2021549952,69334147807
672.10,695.03,663.81,694.37,2305740032,69104455849
708.72,718.83,668.83,672.66,2350619904,66929938612
708.09,710.20,682.54,707.05,2476130048,70337446111
731.14,739.05,700.99,708.87,2523069952,70504110201
732.73,742.17,695.79,730.55,3005110016,72645181706
687.17,741.31,675.32,733.50,2362500096,72923278119
679.88,691.41,644.07,686.05,2668480000,68192028458
727.01,736.98,669.83,679.59,3290080000,67535702572
752.58,766.75,726.66,727.28,2748950016,72260117775
752.90,759.53,718.47,752.28,2877870080,74728439730
755.01,774.25,728.13,752.86,2920489984,74770813968
793.34,795.76,710.18,753.72,4316120064,74841655792
816.09,835.06,764.88,792.31,3105570048,78656662788
784.58,827.46,784.24,816.12,3035040000,81003446783
776.78,803.75,762.63,785.62,3533410048,77960306236
686.59,784.34,686.59,779.54,4210939904,77340839220
674.08,688.84,667.42,687.15,2822269952,68159979253
670.46,674.40,637.54,673.61,2678960128,66803233984
689.76,694.44,666.12,669.92,2853100032,66423712256
683.91,697.76,670.51,688.88,2740559872,68289153706
644.65,691.44,644.65,683.68,2496659968,67759208004
662.11,684.87,647.03,647.03,2598129920,64114105428
618.08,663.18,604.01,662.81,2984009984,65663946135
707.06,707.06,600.21,615.42,4216140032,60955966711
643.40,708.88,643.40,708.16,3581860096,70127342534
621.20,646.70,621.03,642.55,2386830080,63617020167
606.12,640.77,593.87,621.86,2426269952,61556034015
616.00,621.89,578.55,605.40,2612460032,59913832194
567.99,618.72,560.28,615.72,2849469952,60922818296
524.04,567.89,523.26,567.89,2256869888,56178772001
503.31,525.09,503.05,524.79,1762940032,51904227886
511.14,518.03,502.56,502.89,1760359936,49728519115
532.07,534.20,500.25,511.15,1758979968,50534185799
502.88,531.70,502.88,531.70,1726089984,52555419462
492.58,512.02,488.28,501.48,1519079936,49557725333
493.16,526.47,482.66,492.73,2419249920,48683660481
430.16,493.06,417.41,492.94,2519360000,48693844481
415.02,430.54,412.47,430.54,1439040000,42521044920
